instrument_id,side,qty,entry_ts,entry_price,exit_ts,exit_price,realized_pnl,fees,multiplier,is_open
QQQ,LONG,1,2025-06-03T20:00:00+00:00,522.6634,2025-10-02T20:00:00+00:00,603.38775,80.72434999999996,1.8104913166666667,1.0,false
GLD,LONG,5,2025-04-02T20:00:00+00:00,288.890425,2025-10-02T20:00:00+00:00,355.1499,331.29737500000005,4.564344574652777,1.0,false
USO,LONG,418,2025-08-04T20:00:00+00:00,77.8742,2025-10-02T20:00:00+00:00,72.807525,-2117.8701500000016,70.46088424999999,1.0,false
QQQ,LONG,1,2025-06-03T20:00:00+00:00,522.6634,2025-11-04T21:00:00+00:00,622.270425,99.60702500000002,1.8588155420731707,1.0,false
GLD,LONG,1,2025-04-02T20:00:00+00:00,288.890425,2025-11-04T21:00:00+00:00,366.46155,77.571125,0.9658013869402984,1.0,false
GLD,LONG,4,2025-04-02T20:00:00+00:00,288.890425,2025-12-02T21:00:00+00:00,386.281875,389.5658000000001,3.9788104742424237,1.0,false
TLT,LONG,373,2025-10-02T20:00:00+00:00,89.4631,2026-01-05T21:00:00+00:00,86.95207500000001,-936.6123249999961,65.802860275,1.0,false
TLT,LONG,7,2025-11-04T21:00:00+00:00,90.1047,2026-01-05T21:00:00+00:00,86.95207500000001,-22.068374999999904,1.239397425,1.0,false
TLT,LONG,8,2025-12-02T21:00:00+00:00,89.032025,2026-01-05T21:00:00+00:00,86.95207500000001,-16.639599999999973,1.4078728,1.0,false
IWM,LONG,5,2025-10-02T20:00:00+00:00,243.77792499999998,2026-02-03T21:00:00+00:00,261.753975,89.88025000000022,2.5276595000000004,1.0,false
GLD,LONG,7,2025-04-02T20:00:00+00:00,288.890425,2026-02-03T21:00:00+00:00,450.471,1131.0640250000001,7.687012863306451,1.0,false
SPY,LONG,8,2025-06-03T20:00:00+00:00,591.33465,2026-03-03T21:00:00+00:00,677.551875,689.7377999999999,16.5900695,1.0,false
QQQ,LONG,7,2025-06-03T20:00:00+00:00,522.6634,2026-03-03T21:00:00+00:00,594.8790750000001,505.50972500000023,13.03636474,1.0,false
IWM,LONG,21,2025-10-02T20:00:00+00:00,243.77792499999998,2026-03-03T21:00:00+00:00,256.26772500000004,262.28580000000125,10.694872908522727,1.0,false
GLD,LONG,20,2025-04-02T20:00:00+00:00,288.890425,2026-03-03T21:00:00+00:00,485.92215,3940.6345,24.320540845454545,1.0,false
GLD,LONG,35,2025-04-02T20:00:00+00:00,288.890425,2026-03-09T20:00:00+00:00,472.66,6431.935125000001,40.155769074999995,1.0,true
GLD,LONG,26,2025-08-04T20:00:00+00:00,309.762475,2026-03-09T20:00:00+00:00,472.66,4235.335650000001,8.05382435,1.0,true
SPY,LONG,28,2025-06-03T20:00:00+00:00,591.33465,2026-03-09T20:00:00+00:00,675.32,2351.589800000001,50.263445250000004,1.0,true
SPY,LONG,13,2025-08-04T20:00:00+00:00,626.051225,2026-03-09T20:00:00+00:00,675.32,640.4940750000001,8.138665925,1.0,true
SPY,LONG,1,2025-12-02T21:00:00+00:00,682.16115,2026-03-09T20:00:00+00:00,675.32,-6.8411499999999705,0.68216115,1.0,true
SPY,LONG,1,2026-02-03T21:00:00+00:00,698.8227,2026-03-09T20:00:00+00:00,675.32,-23.502700000000004,0.6988227,1.0,true
QQQ,LONG,33,2025-06-03T20:00:00+00:00,522.6634,2026-03-09T20:00:00+00:00,605.05,2718.7577999999976,50.6983498,1.0,true
QQQ,LONG,14,2025-08-04T20:00:00+00:00,558.4727,2026-03-09T20:00:00+00:00,605.05,652.0821999999989,7.8186178,1.0,true
QQQ,LONG,1,2025-12-02T21:00:00+00:00,619.294375,2026-03-09T20:00:00+00:00,605.05,-14.244374999999991,0.619294375,1.0,true
QQQ,LONG,1,2026-02-03T21:00:00+00:00,630.8532,2026-03-09T20:00:00+00:00,605.05,-25.80320000000006,0.6308532,1.0,true
IWM,LONG,111,2025-10-02T20:00:00+00:00,243.77792499999998,2026-03-09T20:00:00+00:00,251.55,862.7003250000032,33.397575724999996,1.0,true
IWM,LONG,1,2025-11-04T21:00:00+00:00,242.66515,2026-03-09T20:00:00+00:00,251.55,8.88485,0.24266515000000002,1.0,true
IWM,LONG,2,2025-12-02T21:00:00+00:00,247.11625,2026-03-09T20:00:00+00:00,251.55,8.867500000000007,0.4942325,1.0,true
TLT,LONG,334,2026-03-03T21:00:00+00:00,89.38289999999999,2026-03-09T20:00:00+00:00,89.09,-97.82859999999627,29.853888599999998,1.0,true
USO,LONG,348,2026-03-03T21:00:00+00:00,90.84655000000001,2026-03-09T20:00:00+00:00,106.52,5454.360599999996,31.614599400000003,1.0,true
