ts,instrument_id,position_value
2021-02-10T21:00:00+00:00,USO,27739.44
2021-02-10T21:00:00+00:00,SPY,26144.07
2021-02-10T21:00:00+00:00,IWM,27216.0
2021-02-11T21:00:00+00:00,GLD,25003.96
2021-02-11T21:00:00+00:00,QQQ,26102.699999999997
2021-02-11T21:00:00+00:00,USO,27534.12
2021-02-11T21:00:00+00:00,SPY,26176.899999999998
2021-02-11T21:00:00+00:00,IWM,27156.0
2021-02-12T21:00:00+00:00,GLD,24980.6
2021-02-12T21:00:00+00:00,QQQ,26277.42
2021-02-12T21:00:00+00:00,USO,28320.0
2021-02-12T21:00:00+00:00,SPY,26337.7
2021-02-12T21:00:00+00:00,IWM,27345.6
2021-02-16T21:00:00+00:00,GLD,24469.6
2021-02-16T21:00:00+00:00,QQQ,26111.28
2021-02-16T21:00:00+00:00,USO,28574.88
2021-02-16T21:00:00+00:00,SPY,26253.95
2021-02-16T21:00:00+00:00,IWM,27025.2
2021-02-17T21:00:00+00:00,GLD,24333.82
2021-02-17T21:00:00+00:00,QQQ,26052.0
2021-02-17T21:00:00+00:00,USO,29098.8
2021-02-17T21:00:00+00:00,SPY,26304.2
2021-02-17T21:00:00+00:00,IWM,26928.0
2021-02-18T21:00:00+00:00,GLD,24236.0
2021-02-18T21:00:00+00:00,QQQ,25885.86
2021-02-18T21:00:00+00:00,USO,28390.8
2021-02-18T21:00:00+00:00,SPY,26144.07
2021-02-18T21:00:00+00:00,IWM,26455.2
2021-02-19T21:00:00+00:00,GLD,24418.5
2021-02-19T21:00:00+00:00,QQQ,25818.0
2021-02-19T21:00:00+00:00,USO,28072.2
2021-02-19T21:00:00+00:00,SPY,26110.57
2021-02-19T21:00:00+00:00,IWM,26966.4
2021-02-22T21:00:00+00:00,GLD,24776.199999999997
2021-02-22T21:00:00+00:00,QQQ,25143.300000000003
2021-02-22T21:00:00+00:00,USO,29304.12
2021-02-22T21:00:00+00:00,SPY,25957.14
2021-02-22T21:00:00+00:00,IWM,26925.6
2021-02-23T21:00:00+00:00,GLD,24713.420000000002
2021-02-23T21:00:00+00:00,QQQ,25044.239999999998
2021-02-23T21:00:00+00:00,USO,29148.36
2021-02-23T21:00:00+00:00,SPY,25947.76
2021-02-23T21:00:00+00:00,IWM,26590.8
2021-02-24T21:00:00+00:00,GLD,24695.9
2021-02-24T21:00:00+00:00,QQQ,25352.339999999997
2021-02-24T21:00:00+00:00,USO,30231.600000000002
2021-02-24T21:00:00+00:00,SPY,26335.02
2021-02-24T21:00:00+00:00,IWM,27442.8
2021-02-25T21:00:00+00:00,GLD,24238.920000000002
2021-02-25T21:00:00+00:00,QQQ,24307.92
2021-02-25T21:00:00+00:00,USO,30104.160000000003
2021-02-25T21:00:00+00:00,SPY,25582.61
2021-02-25T21:00:00+00:00,IWM,26268.0
2021-02-26T21:00:00+00:00,GLD,23736.68
2021-02-26T21:00:00+00:00,QQQ,24503.699999999997
2021-02-26T21:00:00+00:00,USO,29304.12
2021-02-26T21:00:00+00:00,SPY,25466.7
2021-02-26T21:00:00+00:00,IWM,26166.0
2021-03-01T21:00:00+00:00,GLD,23580.46
2021-03-01T21:00:00+00:00,QQQ,25321.14
2021-03-01T21:00:00+00:00,USO,28638.600000000002
2021-03-01T21:00:00+00:00,SPY,26133.350000000002
2021-03-01T21:00:00+00:00,IWM,27170.399999999998
2021-03-02T21:00:00+00:00,QQQ,24902.28
2021-03-02T21:00:00+00:00,USO,28305.839999999997
2021-03-02T21:00:00+00:00,SPY,25963.17
2021-03-02T21:00:00+00:00,IWM,26748.0
2021-03-03T21:00:00+00:00,QQQ,23946.0
2021-03-03T21:00:00+00:00,USO,28935.96
2021-03-03T21:00:00+00:00,SPY,25426.5
2021-03-03T21:00:00+00:00,IWM,26115.6
2021-03-04T21:00:00+00:00,QQQ,23608.260000000002
2021-03-04T21:00:00+00:00,USO,30514.8
2021-03-04T21:00:00+00:00,SPY,25179.27
2021-03-04T21:00:00+00:00,IWM,25536.0
2021-03-05T21:00:00+00:00,QQQ,24109.800000000003
2021-03-05T21:00:00+00:00,USO,31470.600000000002
2021-03-05T21:00:00+00:00,SPY,25713.26
2021-03-05T21:00:00+00:00,IWM,26160.0
2021-03-08T21:00:00+00:00,QQQ,23531.04
2021-03-08T21:00:00+00:00,USO,30967.920000000002
2021-03-08T21:00:00+00:00,SPY,25701.2
2021-03-08T21:00:00+00:00,IWM,26436.0
2021-03-09T21:00:00+00:00,QQQ,24367.980000000003
2021-03-09T21:00:00+00:00,USO,30536.04
2021-03-09T21:00:00+00:00,SPY,25955.8
2021-03-09T21:00:00+00:00,IWM,26798.399999999998
2021-03-10T21:00:00+00:00,QQQ,24286.86
2021-03-10T21:00:00+00:00,USO,30925.44
2021-03-10T21:00:00+00:00,SPY,26119.95
2021-03-10T21:00:00+00:00,IWM,27267.6
2021-03-11T21:00:00+00:00,QQQ,24851.58
2021-03-11T21:00:00+00:00,USO,31498.920000000002
2021-03-11T21:00:00+00:00,SPY,26395.32
2021-03-11T21:00:00+00:00,IWM,27960.0
2021-03-12T21:00:00+00:00,QQQ,24612.9
2021-03-12T21:00:00+00:00,USO,31336.079999999998
2021-03-12T21:00:00+00:00,SPY,26404.7
2021-03-12T21:00:00+00:00,IWM,28114.8
2021-03-15T20:00:00+00:00,QQQ,24846.9
2021-03-15T20:00:00+00:00,USO,31286.519999999997
2021-03-15T20:00:00+00:00,SPY,26528.649999999998
2021-03-15T20:00:00+00:00,IWM,28032.0
2021-03-16T20:00:00+00:00,QQQ,25026.300000000003
2021-03-16T20:00:00+00:00,USO,31137.839999999997
2021-03-16T20:00:00+00:00,SPY,26546.74
2021-03-16T20:00:00+00:00,IWM,27591.600000000002
2021-03-17T20:00:00+00:00,QQQ,25165.14
2021-03-17T20:00:00+00:00,USO,30982.079999999998
2021-03-17T20:00:00+00:00,SPY,26667.34
2021-03-17T20:00:00+00:00,IWM,27933.6
2021-03-18T20:00:00+00:00,QQQ,24341.46
2021-03-18T20:00:00+00:00,USO,28879.32
2021-03-18T20:00:00+00:00,SPY,26262.66
2021-03-18T20:00:00+00:00,IWM,27090.0
2021-03-19T20:00:00+00:00,QQQ,24399.18
2021-03-19T20:00:00+00:00,USO,29594.399999999998
2021-03-19T20:00:00+00:00,SPY,26069.7
2021-03-19T20:00:00+00:00,IWM,27258.0
2021-03-22T20:00:00+00:00,QQQ,24879.660000000003
2021-03-22T20:00:00+00:00,USO,29530.68
2021-03-22T20:00:00+00:00,SPY,26345.74
2021-03-22T20:00:00+00:00,IWM,27084.0
2021-03-23T20:00:00+00:00,QQQ,24772.800000000003
2021-03-23T20:00:00+00:00,USO,27895.2
2021-03-23T20:00:00+00:00,SPY,26091.81
2021-03-23T20:00:00+00:00,IWM,25956.0
2021-03-24T20:00:00+00:00,QQQ,24346.14
2021-03-24T20:00:00+00:00,USO,29261.64
2021-03-24T20:00:00+00:00,SPY,26006.05
2021-03-24T20:00:00+00:00,IWM,25570.8
2021-03-25T20:00:00+00:00,QQQ,24339.9
2021-03-25T20:00:00+00:00,USO,28433.28
2021-03-25T20:00:00+00:00,SPY,26152.11
2021-03-25T20:00:00+00:00,IWM,26078.399999999998
2021-03-26T20:00:00+00:00,QQQ,24636.300000000003
2021-03-26T20:00:00+00:00,USO,29339.519999999997
2021-03-26T20:00:00+00:00,SPY,26506.54
2021-03-26T20:00:00+00:00,IWM,26450.399999999998
2021-03-29T20:00:00+00:00,QQQ,24679.199999999997
2021-03-29T20:00:00+00:00,USO,29884.68
2021-03-29T20:00:00+00:00,SPY,26545.399999999998
2021-03-29T20:00:00+00:00,IWM,25819.2
2021-03-30T20:00:00+00:00,QQQ,24520.08
2021-03-30T20:00:00+00:00,USO,29127.12
2021-03-30T20:00:00+00:00,SPY,26440.879999999997
2021-03-30T20:00:00+00:00,IWM,26238.0
2021-03-31T20:00:00+00:00,QQQ,24944.4
2021-03-31T20:00:00+00:00,USO,28815.600000000002
2021-03-31T20:00:00+00:00,SPY,26573.54
2021-03-31T20:00:00+00:00,IWM,26474.4
2021-04-01T20:00:00+00:00,QQQ,25374.96
2021-04-01T20:00:00+00:00,USO,29622.72
2021-04-01T20:00:00+00:00,SPY,26880.399999999998
2021-04-01T20:00:00+00:00,IWM,26925.6
2021-04-05T20:00:00+00:00,QQQ,33846.659999999996
2021-04-05T20:00:00+00:00,USO,32295.999999999996
2021-04-05T20:00:00+00:00,SPY,33757.76
2021-04-05T20:00:00+00:00,IWM,33450.5
2021-04-06T20:00:00+00:00,QQQ,33796.68
2021-04-06T20:00:00+00:00,USO,32495.999999999996
2021-04-06T20:00:00+00:00,SPY,33760.25
2021-04-06T20:00:00+00:00,IWM,33520.53
2021-04-07T20:00:00+00:00,QQQ,33908.88
2021-04-07T20:00:00+00:00,USO,32688.0
2021-04-07T20:00:00+00:00,SPY,33830.8
2021-04-07T20:00:00+00:00,IWM,33049.69
2021-04-08T20:00:00+00:00,QQQ,34312.799999999996
2021-04-08T20:00:00+00:00,USO,32672.000000000004
2021-04-08T20:00:00+00:00,SPY,33988.5
2021-04-08T20:00:00+00:00,IWM,33291.07
2021-04-09T20:00:00+00:00,QQQ,34316.88
2021-04-09T20:00:00+00:00,USO,32488.0
2021-04-09T20:00:00+00:00,SPY,34086.44
2021-04-09T20:00:00+00:00,IWM,33156.97
2021-04-12T20:00:00+00:00,QQQ,34356.659999999996
2021-04-12T20:00:00+00:00,USO,32792.0
2021-04-12T20:00:00+00:00,SPY,34168.61
2021-04-12T20:00:00+00:00,IWM,33003.5
2021-04-13T20:00:00+00:00,QQQ,34722.840000000004
2021-04-13T20:00:00+00:00,USO,33224.0
2021-04-13T20:00:00+00:00,SPY,34249.95
2021-04-13T20:00:00+00:00,IWM,32915.59
2021-04-14T20:00:00+00:00,QQQ,34329.12
2021-04-14T20:00:00+00:00,USO,34424.0
2021-04-14T20:00:00+00:00,SPY,34180.23
2021-04-14T20:00:00+00:00,IWM,33331.299999999996
2021-04-15T20:00:00+00:00,QQQ,34825.86
2021-04-15T20:00:00+00:00,USO,34640.0
2021-04-15T20:00:00+00:00,SPY,34513.06
2021-04-15T20:00:00+00:00,IWM,33407.29
2021-04-16T20:00:00+00:00,QQQ,34858.5
2021-04-16T20:00:00+00:00,USO,34512.0
2021-04-16T20:00:00+00:00,SPY,34594.4
2021-04-16T20:00:00+00:00,IWM,33465.4
2021-04-19T20:00:00+00:00,QQQ,34597.38
2021-04-19T20:00:00+00:00,USO,34704.0
2021-04-19T20:00:00+00:00,SPY,34504.76
2021-04-19T20:00:00+00:00,IWM,33040.75
2021-04-20T20:00:00+00:00,QQQ,34171.02
2021-04-20T20:00:00+00:00,USO,34056.0
2021-04-20T20:00:00+00:00,SPY,34190.19
2021-04-20T20:00:00+00:00,IWM,32376.21
2021-04-21T20:00:00+00:00,QQQ,34519.86
2021-04-21T20:00:00+00:00,USO,33464.0
2021-04-21T20:00:00+00:00,SPY,34441.68
2021-04-21T20:00:00+00:00,IWM,32996.049999999996
2021-04-22T20:00:00+00:00,QQQ,34213.86
2021-04-22T20:00:00+00:00,USO,33784.0
2021-04-22T20:00:00+00:00,SPY,34241.65
2021-04-22T20:00:00+00:00,IWM,33125.68
2021-04-23T20:00:00+00:00,QQQ,34590.24
2021-04-23T20:00:00+00:00,USO,33968.0
2021-04-23T20:00:00+00:00,SPY,34547.92
2021-04-23T20:00:00+00:00,IWM,33598.01
2021-04-26T20:00:00+00:00,QQQ,34881.96
2021-04-26T20:00:00+00:00,USO,33920.0
2021-04-26T20:00:00+00:00,SPY,34689.85
2021-04-26T20:00:00+00:00,IWM,34050.97
2021-04-27T20:00:00+00:00,QQQ,34717.74
2021-04-27T20:00:00+00:00,USO,34432.0
2021-04-27T20:00:00+00:00,SPY,34664.119999999995
2021-04-27T20:00:00+00:00,IWM,33995.84
2021-04-28T20:00:00+00:00,QQQ,34745.28
2021-04-28T20:00:00+00:00,USO,34800.0
2021-04-28T20:00:00+00:00,SPY,34730.52
2021-04-28T20:00:00+00:00,IWM,34073.32
2021-04-29T20:00:00+00:00,QQQ,34600.44
2021-04-29T20:00:00+00:00,USO,35360.0
2021-04-29T20:00:00+00:00,SPY,34802.73
2021-04-29T20:00:00+00:00,IWM,33896.01
2021-04-30T20:00:00+00:00,QQQ,34484.159999999996
2021-04-30T20:00:00+00:00,USO,34608.0
2021-04-30T20:00:00+00:00,SPY,34629.26
2021-04-30T20:00:00+00:00,IWM,33548.84
2021-05-03T20:00:00+00:00,QQQ,34236.299999999996
2021-05-03T20:00:00+00:00,USO,35176.0
2021-05-03T20:00:00+00:00,SPY,34657.48
2021-05-03T20:00:00+00:00,IWM,33605.46
2021-05-04T20:00:00+00:00,QQQ,34288.799999999996
2021-05-04T20:00:00+00:00,USO,35896.74
2021-05-04T20:00:00+00:00,SPY,34494.8
2021-05-04T20:00:00+00:00,IWM,34437.48
2021-05-05T20:00:00+00:00,QQQ,34228.48
2021-05-05T20:00:00+00:00,USO,35348.880000000005
2021-05-05T20:00:00+00:00,SPY,34502.27
2021-05-05T20:00:00+00:00,IWM,34283.48
2021-05-06T20:00:00+00:00,QQQ,34517.6
2021-05-06T20:00:00+00:00,USO,35301.24
2021-05-06T20:00:00+00:00,SPY,34786.96
2021-05-06T20:00:00+00:00,IWM,34265.0
2021-05-07T20:00:00+00:00,QQQ,34791.119999999995
2021-05-07T20:00:00+00:00,USO,35309.18
2021-05-07T20:00:00+00:00,SPY,35059.2
2021-05-07T20:00:00+00:00,IWM,34711.6
2021-05-10T20:00:00+00:00,QQQ,33810.4
2021-05-10T20:00:00+00:00,USO,35340.939999999995
2021-05-10T20:00:00+00:00,SPY,34690.68
2021-05-10T20:00:00+00:00,IWM,33778.36
2021-05-11T20:00:00+00:00,QQQ,33814.56
2021-05-11T20:00:00+00:00,USO,35690.3
2021-05-11T20:00:00+00:00,SPY,34381.92
2021-05-11T20:00:00+00:00,IWM,33755.26
2021-05-12T20:00:00+00:00,QQQ,33003.36
2021-05-12T20:00:00+00:00,USO,35809.4
2021-05-12T20:00:00+00:00,SPY,33707.96
2021-05-12T20:00:00+00:00,IWM,32717.3
2021-05-13T20:00:00+00:00,QQQ,33244.64
2021-05-13T20:00:00+00:00,USO,34753.380000000005
2021-05-13T20:00:00+00:00,SPY,34115.49
2021-05-13T20:00:00+00:00,IWM,33297.88
2021-05-14T20:00:00+00:00,QQQ,34080.799999999996
2021-05-14T20:00:00+00:00,USO,35531.5
2021-05-14T20:00:00+00:00,SPY,34643.369999999995
2021-05-14T20:00:00+00:00,IWM,34075.58
2021-05-17T20:00:00+00:00,QQQ,33808.32
2021-05-17T20:00:00+00:00,USO,35992.02
2021-05-17T20:00:00+00:00,SPY,34546.26
2021-05-17T20:00:00+00:00,IWM,34146.42
2021-05-18T20:00:00+00:00,QQQ,33393.36
2021-05-18T20:00:00+00:00,USO,35428.28
2021-05-18T20:00:00+00:00,SPY,34079.8
2021-05-18T20:00:00+00:00,IWM,33712.14
2021-05-19T20:00:00+00:00,QQQ,33437.04
2021-05-19T20:00:00+00:00,USO,34411.96
2021-05-19T20:00:00+00:00,SPY,34015.06
2021-05-19T20:00:00+00:00,IWM,33467.28
2021-05-20T20:00:00+00:00,QQQ,34284.64
2021-05-20T20:00:00+00:00,USO,33752.939999999995
2021-05-20T20:00:00+00:00,SPY,34513.06
2021-05-20T20:00:00+00:00,IWM,33846.12
2021-05-21T20:00:00+00:00,QQQ,34014.24
2021-05-21T20:00:00+00:00,USO,34737.5
2021-05-21T20:00:00+00:00,SPY,34479.86
2021-05-21T20:00:00+00:00,IWM,33887.700000000004
2021-05-24T20:00:00+00:00,QQQ,34633.04
2021-05-24T20:00:00+00:00,USO,35809.4
2021-05-24T20:00:00+00:00,SPY,34845.06
2021-05-24T20:00:00+00:00,IWM,34107.92
2021-05-25T20:00:00+00:00,QQQ,34723.52
2021-05-25T20:00:00+00:00,USO,35737.939999999995
2021-05-25T20:00:00+00:00,SPY,34785.3
2021-05-25T20:00:00+00:00,IWM,33873.840000000004
2021-05-26T20:00:00+00:00,QQQ,34758.880000000005
2021-05-26T20:00:00+00:00,USO,35896.74
2021-05-26T20:00:00+00:00,SPY,34777.0
2021-05-26T20:00:00+00:00,IWM,34423.62
2021-05-27T20:00:00+00:00,QQQ,34750.56
2021-05-27T20:00:00+00:00,USO,36428.72
2021-05-27T20:00:00+00:00,SPY,34958.77
2021-05-27T20:00:00+00:00,IWM,34959.54
2021-05-28T20:00:00+00:00,QQQ,34708.96
2021-05-28T20:00:00+00:00,USO,36071.42
2021-05-28T20:00:00+00:00,SPY,34857.51
2021-05-28T20:00:00+00:00,IWM,34742.4
2021-06-01T20:00:00+00:00,QQQ,34573.76
2021-06-01T20:00:00+00:00,USO,36778.08
2021-06-01T20:00:00+00:00,SPY,34800.24
2021-06-01T20:00:00+00:00,IWM,35099.68
2021-06-02T20:00:00+00:00,QQQ,28033.32
2021-06-02T20:00:00+00:00,USO,28574.280000000002
2021-06-02T20:00:00+00:00,SPY,28182.21
2021-06-02T20:00:00+00:00,IWM,28105.5
2021-06-03T20:00:00+00:00,QQQ,27659.519999999997
2021-06-03T20:00:00+00:00,USO,28562.1
2021-06-03T20:00:00+00:00,SPY,28030.79
2021-06-03T20:00:00+00:00,IWM,27822.6
2021-06-04T20:00:00+00:00,QQQ,28207.2
2021-06-04T20:00:00+00:00,USO,28787.43
2021-06-04T20:00:00+00:00,SPY,28315.54
2021-06-04T20:00:00+00:00,IWM,27945.6
2021-06-07T20:00:00+00:00,QQQ,28308.0
2021-06-07T20:00:00+00:00,USO,28750.89
2021-06-07T20:00:00+00:00,SPY,28294.100000000002
2021-06-07T20:00:00+00:00,IWM,28372.41
2021-06-08T20:00:00+00:00,QQQ,28299.6
2021-06-08T20:00:00+00:00,USO,29091.93
2021-06-08T20:00:00+00:00,SPY,28299.46
2021-06-08T20:00:00+00:00,IWM,28662.69
2021-06-09T20:00:00+00:00,QQQ,28289.519999999997
2021-06-09T20:00:00+00:00,USO,28976.219999999998
2021-06-09T20:00:00+00:00,SPY,28263.28
2021-06-09T20:00:00+00:00,IWM,28475.73
2021-06-10T20:00:00+00:00,QQQ,28602.0
2021-06-10T20:00:00+00:00,USO,29116.29
2021-06-10T20:00:00+00:00,SPY,28371.82
2021-06-10T20:00:00+00:00,IWM,28202.67
2021-06-11T20:00:00+00:00,QQQ,28677.6
2021-06-11T20:00:00+00:00,USO,29274.63
2021-06-11T20:00:00+00:00,SPY,28436.81
2021-06-11T20:00:00+00:00,IWM,28523.7
2021-06-14T20:00:00+00:00,QQQ,28906.08
2021-06-14T20:00:00+00:00,USO,29414.699999999997
2021-06-14T20:00:00+00:00,SPY,28479.69
2021-06-14T20:00:00+00:00,IWM,28416.69
2021-06-15T20:00:00+00:00,QQQ,28752.36
2021-06-15T20:00:00+00:00,USO,29889.719999999998
2021-06-15T20:00:00+00:00,SPY,28434.8
2021-06-15T20:00:00+00:00,IWM,28334.280000000002
2021-06-16T20:00:00+00:00,QQQ,28459.2
2021-06-16T20:00:00+00:00,USO,29609.579999999998
2021-06-16T20:00:00+00:00,SPY,28164.120000000003
2021-06-16T20:00:00+00:00,IWM,28112.88
2021-06-17T20:00:00+00:00,QQQ,29053.92
2021-06-17T20:00:00+00:00,USO,29219.82
2021-06-17T20:00:00+00:00,SPY,28294.77
2021-06-17T20:00:00+00:00,IWM,27965.280000000002
2021-06-18T20:00:00+00:00,QQQ,28718.76
2021-06-18T20:00:00+00:00,USO,29396.43
2021-06-18T20:00:00+00:00,SPY,27711.870000000003
2021-06-18T20:00:00+00:00,IWM,27210.06
2021-06-21T20:00:00+00:00,QQQ,28936.32
2021-06-21T20:00:00+00:00,USO,29993.25
2021-06-21T20:00:00+00:00,SPY,28220.399999999998
2021-06-21T20:00:00+00:00,IWM,27923.460000000003
2021-06-22T20:00:00+00:00,QQQ,29222.76
2021-06-22T20:00:00+00:00,USO,30096.780000000002
2021-06-22T20:00:00+00:00,SPY,28358.42
2021-06-22T20:00:00+00:00,IWM,28072.289999999997
2021-06-23T20:00:00+00:00,QQQ,29248.8
2021-06-23T20:00:00+00:00,USO,30297.75
2021-06-23T20:00:00+00:00,SPY,28348.370000000003
2021-06-23T20:00:00+00:00,IWM,28189.14
2021-06-24T20:00:00+00:00,QQQ,29373.96
2021-06-24T20:00:00+00:00,USO,30358.65
2021-06-24T20:00:00+00:00,SPY,28507.83
2021-06-24T20:00:00+00:00,IWM,28588.89
2021-06-25T20:00:00+00:00,QQQ,29353.8
2021-06-25T20:00:00+00:00,USO,30602.25
2021-06-25T20:00:00+00:00,SPY,28589.57
2021-06-25T20:00:00+00:00,IWM,28554.45
2021-06-28T20:00:00+00:00,QQQ,29663.76
2021-06-28T20:00:00+00:00,USO,30188.13
2021-06-28T20:00:00+00:00,SPY,28622.399999999998
2021-06-28T20:00:00+00:00,IWM,28335.510000000002
2021-06-29T20:00:00+00:00,QQQ,29863.68
2021-06-29T20:00:00+00:00,USO,30395.19
2021-06-29T20:00:00+00:00,SPY,28692.75
2021-06-29T20:00:00+00:00,IWM,28208.82
2021-06-30T20:00:00+00:00,QQQ,29804.88
2021-06-30T20:00:00+00:00,USO,30364.739999999998
2021-06-30T20:00:00+00:00,SPY,28734.29
2021-06-30T20:00:00+00:00,IWM,28321.98
2021-07-01T20:00:00+00:00,QQQ,29753.64
2021-07-01T20:00:00+00:00,USO,30864.12
2021-07-01T20:00:00+00:00,SPY,28835.46
2021-07-01T20:00:00+00:00,IWM,28460.969999999998
2021-07-02T20:00:00+00:00,QQQ,36920.35
2021-07-02T20:00:00+00:00,USO,36917.0
2021-07-02T20:00:00+00:00,SPY,36837.3
2021-07-02T20:00:00+00:00,IWM,36212.02
2021-07-06T20:00:00+00:00,QQQ,37064.55
2021-07-06T20:00:00+00:00,USO,36097.75
2021-07-06T20:00:00+00:00,SPY,36737.0
2021-07-06T20:00:00+00:00,IWM,35614.78
2021-07-07T20:00:00+00:00,QQQ,37179.91
2021-07-07T20:00:00+00:00,USO,35423.5
2021-07-07T20:00:00+00:00,SPY,36930.8
2021-07-07T20:00:00+00:00,IWM,35395.16
2021-07-08T20:00:00+00:00,QQQ,36878.12
2021-07-08T20:00:00+00:00,USO,35938.25
2021-07-08T20:00:00+00:00,SPY,36572.1
2021-07-08T20:00:00+00:00,IWM,35022.28
2021-07-09T20:00:00+00:00,QQQ,37203.6
2021-07-09T20:00:00+00:00,USO,36598.0
2021-07-09T20:00:00+00:00,SPY,37026.85
2021-07-09T20:00:00+00:00,IWM,35799.64
2021-07-12T20:00:00+00:00,QQQ,37355.01
2021-07-12T20:00:00+00:00,USO,36467.5
2021-07-12T20:00:00+00:00,SPY,37158.6
2021-07-12T20:00:00+00:00,IWM,35801.22
2021-07-13T20:00:00+00:00,QQQ,37267.46
2021-07-13T20:00:00+00:00,USO,37004.0
2021-07-13T20:00:00+00:00,SPY,36976.7
2021-07-13T20:00:00+00:00,IWM,35079.16
2021-07-14T20:00:00+00:00,QQQ,37409.6
2021-07-14T20:00:00+00:00,USO,36032.5
2021-07-14T20:00:00+00:00,SPY,37079.55
2021-07-14T20:00:00+00:00,IWM,34545.119999999995
2021-07-15T20:00:00+00:00,QQQ,37038.8
2021-07-15T20:00:00+00:00,USO,35517.75
2021-07-15T20:00:00+00:00,SPY,36868.75
2021-07-15T20:00:00+00:00,IWM,34286.0
2021-07-16T20:00:00+00:00,QQQ,36800.87
2021-07-16T20:00:00+00:00,USO,35597.5
2021-07-16T20:00:00+00:00,SPY,36658.799999999996
2021-07-16T20:00:00+00:00,IWM,33973.16
2021-07-19T20:00:00+00:00,QQQ,36622.68
2021-07-19T20:00:00+00:00,USO,33516.75
2021-07-19T20:00:00+00:00,SPY,36187.9
2021-07-19T20:00:00+00:00,IWM,33655.58
2021-07-20T20:00:00+00:00,QQQ,37016.14
2021-07-20T20:00:00+00:00,USO,33458.75
2021-07-20T20:00:00+00:00,SPY,36721.7
2021-07-20T20:00:00+00:00,IWM,34597.26
2021-07-21T20:00:00+00:00,QQQ,37250.98
2021-07-21T20:00:00+00:00,USO,35032.0
2021-07-21T20:00:00+00:00,SPY,36972.450000000004
2021-07-21T20:00:00+00:00,IWM,35117.08
2021-07-22T20:00:00+00:00,QQQ,37589.85
2021-07-22T20:00:00+00:00,USO,35699.0
2021-07-22T20:00:00+00:00,SPY,37100.8
2021-07-22T20:00:00+00:00,IWM,34608.32
2021-07-23T20:00:00+00:00,QQQ,37887.52
2021-07-23T20:00:00+00:00,USO,35916.5
2021-07-23T20:00:00+00:00,SPY,37334.55
2021-07-23T20:00:00+00:00,IWM,34568.82
2021-07-26T20:00:00+00:00,QQQ,37940.05
2021-07-26T20:00:00+00:00,USO,36025.25
2021-07-26T20:00:00+00:00,SPY,37458.65
2021-07-26T20:00:00+00:00,IWM,34733.14
2021-07-27T20:00:00+00:00,QQQ,37462.13
2021-07-27T20:00:00+00:00,USO,35938.25
2021-07-27T20:00:00+00:00,SPY,37293.75
2021-07-27T20:00:00+00:00,IWM,34391.86
2021-07-28T20:00:00+00:00,QQQ,37628.99
2021-07-28T20:00:00+00:00,USO,36119.5
2021-07-28T20:00:00+00:00,SPY,37309.9
2021-07-28T20:00:00+00:00,IWM,34973.299999999996
2021-07-29T20:00:00+00:00,QQQ,37337.5
2021-07-29T20:00:00+00:00,USO,36598.0
2021-07-29T20:00:00+00:00,SPY,37247.0
2021-07-29T20:00:00+00:00,IWM,35082.32
2021-07-30T20:00:00+00:00,QQQ,37585.73
2021-07-30T20:00:00+00:00,USO,36706.75
2021-07-30T20:00:00+00:00,SPY,37300.549999999996
2021-07-30T20:00:00+00:00,IWM,34997.0
2021-08-02T20:00:00+00:00,QQQ,37566.16
2021-08-02T20:00:00+00:00,USO,35670.0
2021-08-02T20:00:00+00:00,SPY,37246.15
2021-08-02T20:00:00+00:00,IWM,34816.880000000005
2021-08-03T20:00:00+00:00,QQQ,29679.210000000003
2021-08-03T20:00:00+00:00,USO,29208.600000000002
2021-08-03T20:00:00+00:00,SPY,29508.14
2021-08-03T20:00:00+00:00,IWM,29480.0
2021-08-04T20:00:00+00:00,QQQ,29784.51
2021-08-04T20:00:00+00:00,USO,28421.29
2021-08-04T20:00:00+00:00,SPY,29433.100000000002
2021-08-04T20:00:00+00:00,IWM,29248.18
2021-08-05T20:00:00+00:00,QQQ,29936.789999999997
2021-08-05T20:00:00+00:00,USO,28848.0
2021-08-05T20:00:00+00:00,SPY,29567.77
2021-08-05T20:00:00+00:00,IWM,29719.86
2021-08-06T20:00:00+00:00,QQQ,29798.28
2021-08-06T20:00:00+00:00,USO,28517.45
2021-08-06T20:00:00+00:00,SPY,29637.45
2021-08-06T20:00:00+00:00,IWM,29908.8
2021-08-09T20:00:00+00:00,QQQ,29857.41
2021-08-09T20:00:00+00:00,USO,28066.7
2021-08-09T20:00:00+00:00,SPY,29620.03
2021-08-09T20:00:00+00:00,IWM,29765.42
2021-08-10T20:00:00+00:00,QQQ,29693.789999999997
2021-08-10T20:00:00+00:00,USO,28691.74
2021-08-10T20:00:00+00:00,SPY,29644.82
2021-08-10T20:00:00+00:00,IWM,29825.72
2021-08-11T20:00:00+00:00,QQQ,29610.36
2021-08-11T20:00:00+00:00,USO,29040.32
2021-08-11T20:00:00+00:00,SPY,29719.19
2021-08-11T20:00:00+00:00,IWM,29983.84
2021-08-12T20:00:00+00:00,QQQ,29755.350000000002
2021-08-12T20:00:00+00:00,USO,28872.04
2021-08-12T20:00:00+00:00,SPY,29806.96
2021-08-12T20:00:00+00:00,IWM,29855.2
2021-08-13T20:00:00+00:00,QQQ,29854.17
2021-08-13T20:00:00+00:00,USO,28517.45
2021-08-13T20:00:00+00:00,SPY,29841.8
